,sequence,gdaxi,ftse,gspc
,,,,
Date,,,,
2017-02-28,19118.990234375,11834.41015625,7263.39990234375,2363.639892578125
2017-03-01,19393.5390625,12067.1904296875,7382.89990234375,2395.9599609375
2017-03-02,19564.80078125,12059.5703125,7382.39990234375,2381.919921875
2017-03-03,19469.169921875,12027.3603515625,7374.2998046875,2383.1201171875
2017-03-06,19379.140625,11958.400390625,7350.10009765625,2375.31005859375
2017-03-07,19344.150390625,11966.1396484375,7339.0,2368.389892578125
2017-03-08,19254.029296875,11967.3095703125,7334.60009765625,2362.97998046875
2017-03-09,19318.580078125,11978.3896484375,7315.0,2364.8701171875
2017-03-10,19604.609375,11963.1796875,7343.10009765625,2372.60009765625
2017-03-13,19633.75,11990.0302734375,7367.10009765625,2373.469970703125
2017-03-14,19609.5,11988.7900390625,7357.89990234375,2365.449951171875
2017-03-15,19577.380859375,12009.8701171875,7368.60009765625,2385.260009765625
2017-03-16,19590.140625,12083.1796875,7416.0,2381.3798828125
2017-03-17,19521.58984375,12095.240234375,7425.0,2378.25
2017-03-20,19521.58984375,12052.900390625,7429.7998046875,2373.469970703125
2017-03-21,19455.880859375,11962.1298828125,7378.2998046875,2344.02001953125
2017-03-22,19041.380859375,11904.1201171875,7324.7001953125,2348.449951171875
2017-03-23,19085.310546875,12039.6796875,7340.7001953125,2345.9599609375
2017-03-24,19262.529296875,12064.26953125,7336.7998046875,2343.97998046875
2017-03-27,18985.58984375,11996.0703125,7293.5,2341.590087890625
2017-03-28,19202.869140625,12149.419921875,7343.39990234375,2358.570068359375
2017-03-29,19217.48046875,12203.0,7373.7001953125,2361.1298828125
2017-03-30,19063.220703125,12256.4296875,7369.5,2368.06005859375
2017-03-31,18909.259765625,12312.8701171875,7322.89990234375,2362.719970703125
2017-04-03,18983.23046875,12257.2001953125,7282.7001953125,2358.840087890625
2017-04-04,18810.25,12282.33984375,7321.7998046875,2360.159912109375
2017-04-05,18861.26953125,12217.5400390625,7331.7001953125,2352.949951171875
2017-04-06,18597.060546875,12230.8896484375,7303.2001953125,2357.489990234375
2017-04-07,18664.630859375,12225.0595703125,7349.39990234375,2355.5400390625
2017-04-10,18797.880859375,12200.51953125,7348.89990234375,2357.159912109375
2017-04-11,18747.869140625,12139.349609375,7365.5,2353.780029296875
2017-04-12,18552.609375,12154.7001953125,7349.0,2344.929931640625
2017-04-13,18426.83984375,12109.0,7327.60009765625,2328.949951171875
2017-04-14,18335.630859375,12109.0,7327.60009765625,2328.949951171875
2017-04-17,18355.259765625,12109.0,7327.60009765625,2349.010009765625
2017-04-18,18418.58984375,12000.4404296875,7147.5,2342.18994140625
2017-04-19,18432.19921875,12016.4501953125,7114.39990234375,2338.169921875
2017-04-20,18430.490234375,12027.3203125,7118.5,2355.840087890625
2017-04-21,18620.75,12048.5703125,7114.60009765625,2348.68994140625
2017-04-24,18875.880859375,12454.98046875,7264.7001953125,2374.14990234375
2017-04-25,19079.330078125,12467.0400390625,7275.60009765625,2388.610107421875
2017-04-26,19289.4296875,12472.7998046875,7288.7001953125,2387.449951171875
2017-04-27,19251.869140625,12443.7900390625,7237.2001953125,2388.77001953125
2017-04-28,19196.740234375,12438.009765625,7203.89990234375,2384.199951171875
2017-05-01,19310.51953125,12438.009765625,7203.89990234375,2388.330078125
2017-05-02,19445.69921875,12507.900390625,7250.10009765625,2391.169921875
2017-05-03,19445.69921875,12527.83984375,7234.5,2388.1298828125
2017-05-04,19445.69921875,12647.7802734375,7248.10009765625,2389.52001953125
2017-05-05,19445.69921875,12716.8896484375,7297.39990234375,2399.2900390625
2017-05-08,19895.69921875,12694.5498046875,7300.89990234375,2399.3798828125
2017-05-09,19843.0,12749.1201171875,7342.2001953125,2396.919921875
2017-05-10,19900.08984375,12757.4599609375,7385.2001953125,2399.6298828125
2017-05-11,19961.55078125,12711.0595703125,7386.60009765625,2394.43994140625
2017-05-12,19883.900390625,12770.41015625,7435.39990234375,2390.89990234375
2017-05-15,19869.849609375,12807.0400390625,7454.39990234375,2402.320068359375
2017-05-16,19919.8203125,12804.5302734375,7522.0,2400.669921875
2017-05-17,19814.880859375,12631.6103515625,7503.5,2357.030029296875
2017-05-18,19553.859375,12590.0595703125,7436.39990234375,2365.719970703125
2017-05-19,19590.759765625,12638.6904296875,7470.7001953125,2381.72998046875
2017-05-22,19678.279296875,12619.4599609375,7496.2998046875,2394.02001953125
2017-05-23,19613.279296875,12659.150390625,7485.2998046875,2398.419921875
2017-05-24,19742.98046875,12642.8701171875,7514.89990234375,2404.389892578125
2017-05-25,19813.130859375,12621.7197265625,7517.7001953125,2415.070068359375
2017-05-26,19686.83984375,12602.1796875,7547.60009765625,2415.820068359375
2017-05-29,19682.5703125,12628.9501953125,7547.60009765625,2415.820068359375
2017-05-30,19677.849609375,12598.6796875,7526.5,2412.909912109375
2017-05-31,19650.5703125,12615.0595703125,7520.0,2411.800048828125
2017-06-01,19860.029296875,12664.919921875,7543.7998046875,2430.06005859375
2017-06-02,20177.279296875,12822.9404296875,7547.60009765625,2439.070068359375
2017-06-05,20170.8203125,12822.9404296875,7525.7998046875,2436.10009765625
2017-06-06,19979.900390625,12690.1201171875,7525.0,2429.330078125
2017-06-07,19984.619140625,12672.490234375,7478.60009765625,2433.139892578125
2017-06-08,19909.259765625,12713.580078125,7450.0,2433.7900390625
2017-06-09,20013.259765625,12815.7197265625,7527.2998046875,2431.77001953125
2017-06-12,19908.580078125,12690.4404296875,7511.89990234375,2429.389892578125
2017-06-13,19898.75,12764.98046875,7500.39990234375,2440.35009765625
2017-06-14,19883.51953125,12805.9501953125,7474.39990234375,2437.919921875
2017-06-15,19831.8203125,12691.8095703125,7419.39990234375,2432.4599609375
2017-06-16,19943.259765625,12752.73046875,7463.5,2433.14990234375
2017-06-19,20067.75,12888.9501953125,7523.7998046875,2453.4599609375
2017-06-20,20230.41015625,12814.7900390625,7472.7001953125,2437.030029296875
2017-06-21,20138.7890625,12774.259765625,7447.7998046875,2435.610107421875
2017-06-22,20110.509765625,12794.0,7439.2998046875,2434.5
2017-06-23,20132.669921875,12733.41015625,7424.10009765625,2438.300048828125
2017-06-26,20153.349609375,12770.830078125,7446.7998046875,2439.070068359375
2017-06-27,20225.08984375,12671.01953125,7434.39990234375,2419.3798828125
2017-06-28,20130.41015625,12647.26953125,7387.7998046875,2440.68994140625
2017-06-29,20220.30078125,12416.1904296875,7350.2998046875,2419.699951171875
2017-06-30,20033.4296875,12325.1201171875,7312.7001953125,2423.409912109375
2017-07-03,20055.80078125,12475.3095703125,7377.10009765625,2429.010009765625
2017-07-04,20032.349609375,12437.1298828125,7357.2001953125,2429.010009765625
2017-07-05,20081.630859375,12453.6796875,7367.60009765625,2432.5400390625
2017-07-06,19994.060546875,12381.25,7337.2998046875,2409.75
2017-07-07,19929.08984375,12388.6796875,7350.89990234375,2425.179931640625
2017-07-10,20080.98046875,12445.919921875,7370.0,2427.429931640625
2017-07-11,20195.48046875,12437.01953125,7329.7998046875,2425.530029296875
2017-07-12,20098.380859375,12626.580078125,7416.89990234375,2443.25
2017-07-13,20099.810546875,12641.330078125,7413.39990234375,2447.830078125
2017-07-14,20118.859375,12631.7197265625,7378.39990234375,2459.27001953125
2017-07-17,20118.859375,12587.16015625,7404.10009765625,2459.139892578125
2017-07-18,19999.91015625,12430.3896484375,7390.2001953125,2460.610107421875
2017-07-19,20020.859375,12452.0498046875,7430.89990234375,2473.830078125
2017-07-20,20144.58984375,12447.25,7487.89990234375,2473.449951171875
2017-07-21,20099.75,12240.0595703125,7452.89990234375,2472.5400390625
2017-07-24,19975.669921875,12208.9501953125,7377.7001953125,2469.909912109375
2017-07-25,19955.19921875,12264.3095703125,7434.7998046875,2477.1298828125
2017-07-26,20050.16015625,12305.1103515625,7452.2998046875,2477.830078125
2017-07-27,20079.640625,12212.0400390625,7443.0,2475.419921875
2017-07-28,19959.83984375,12162.7001953125,7368.39990234375,2472.10009765625
2017-07-31,19925.1796875,12118.25,7372.0,2470.300048828125
2017-08-01,19985.7890625,12251.2900390625,7423.7001953125,2476.35009765625
2017-08-02,20080.0390625,12181.48046875,7411.39990234375,2477.570068359375
2017-08-03,20029.259765625,12154.7197265625,7474.7998046875,2472.159912109375
2017-08-04,19952.330078125,12297.7197265625,7511.7001953125,2476.830078125
2017-08-07,20055.890625,12257.169921875,7531.89990234375,2480.909912109375
2017-08-08,19996.009765625,12292.0498046875,7542.7001953125,2474.919921875
2017-08-09,19738.7109375,12154.0,7498.10009765625,2474.02001953125
2017-08-10,19729.740234375,12014.2998046875,7389.89990234375,2438.2099609375
2017-08-11,19729.740234375,12014.0595703125,7310.0,2441.320068359375
2017-08-14,19537.099609375,12165.1201171875,7353.89990234375,2465.840087890625
2017-08-15,19753.310546875,12177.0400390625,7383.89990234375,2464.610107421875
2017-08-16,19729.279296875,12263.8603515625,7433.0,2468.110107421875
2017-08-17,19702.630859375,12203.4599609375,7387.89990234375,2430.010009765625
2017-08-18,19470.41015625,12165.1904296875,7324.0,2425.550048828125
2017-08-21,19393.130859375,12065.990234375,7318.89990234375,2428.3701171875
2017-08-22,19383.83984375,12229.33984375,7381.7001953125,2452.510009765625
2017-08-23,19434.640625,12174.2998046875,7382.7001953125,2444.0400390625
2017-08-24,19353.76953125,12180.830078125,7407.10009765625,2438.969970703125
2017-08-25,19452.609375,12167.9404296875,7401.5,2443.050048828125
2017-08-28,19449.900390625,12123.4697265625,7401.5,2444.239990234375
2017-08-29,19362.55078125,11945.8798828125,7337.39990234375,2446.300048828125
2017-08-30,19506.5390625,12002.4697265625,7365.2998046875,2457.590087890625
2017-08-31,19646.240234375,12055.83984375,7430.60009765625,2471.64990234375
2017-09-01,19691.470703125,12142.6396484375,7438.5,2476.550048828125
2017-09-04,19508.25,12102.2099609375,7411.5,2476.550048828125
2017-09-05,19385.810546875,12123.7099609375,7372.89990234375,2457.85009765625
2017-09-06,19357.970703125,12214.5400390625,7354.10009765625,2465.5400390625
2017-09-07,19396.51953125,12296.6298828125,7397.0,2465.10009765625
2017-09-08,19274.8203125,12303.98046875,7377.60009765625,2461.429931640625
2017-09-11,19545.76953125,12475.240234375,7413.60009765625,2488.110107421875
2017-09-12,19776.619140625,12524.76953125,7400.7001953125,2496.47998046875
2017-09-13,19865.8203125,12553.5703125,7379.7001953125,2498.3701171875
2017-09-14,19807.439453125,12540.4501953125,7295.39990234375,2495.6201171875
2017-09-15,19909.5,12518.8095703125,7215.5,2500.22998046875
2017-09-18,19909.5,12559.3896484375,7253.2998046875,2503.8701171875
2017-09-19,20299.380859375,12561.7900390625,7275.2998046875,2506.64990234375
2017-09-20,20310.4609375,12569.169921875,7272.0,2508.239990234375
2017-09-21,20347.48046875,12600.0302734375,7263.89990234375,2500.60009765625
2017-09-22,20296.44921875,12592.349609375,7310.60009765625,2502.219970703125
2017-09-25,20397.580078125,12594.8095703125,7301.2998046875,2496.659912109375
2017-09-26,20330.189453125,12605.2001953125,7285.7001953125,2496.840087890625
2017-09-27,20267.05078125,12657.41015625,7313.5,2507.0400390625
2017-09-28,20363.109375,12704.650390625,7322.7998046875,2510.06005859375
2017-09-29,20356.279296875,12828.8603515625,7372.7998046875,2519.360107421875
2017-10-02,20400.779296875,12902.650390625,7438.7998046875,2529.1201171875
2017-10-03,20614.0703125,12902.650390625,7468.10009765625,2534.580078125
2017-10-04,20626.66015625,12970.51953125,7467.60009765625,2537.739990234375
2017-10-05,20628.560546875,12968.0498046875,7508.0,2552.070068359375
2017-10-06,20690.7109375,12955.9404296875,7522.89990234375,2549.330078125
2017-10-09,20690.7109375,12976.400390625,7507.89990234375,2544.72998046875
2017-10-10,20823.509765625,12949.25,7538.2998046875,2550.639892578125
2017-10-11,20881.26953125,12970.6796875,7533.7998046875,2555.239990234375
2017-10-12,20954.720703125,12982.8896484375,7556.2001953125,2550.929931640625
2017-10-13,21155.1796875,12991.8701171875,7535.39990234375,2553.169921875
2017-10-16,21255.560546875,13003.7001953125,7527.0,2557.639892578125
2017-10-17,21336.119140625,12995.0595703125,7516.2001953125,2559.360107421875
2017-10-18,21363.05078125,13043.0302734375,7542.89990234375,2561.260009765625
2017-10-19,21448.51953125,12990.099609375,7523.0,2562.10009765625
2017-10-20,21457.640625,12991.2802734375,7523.2001953125,2575.2099609375
2017-10-23,21696.650390625,13003.1396484375,7524.5,2564.97998046875
2017-10-24,21805.169921875,13013.1904296875,7526.5,2569.1298828125
2017-10-25,21707.619140625,12953.41015625,7447.2001953125,2557.14990234375
2017-10-26,21739.779296875,13133.2802734375,7486.5,2560.39990234375
2017-10-27,22008.44921875,13217.5400390625,7505.0,2581.070068359375
2017-10-30,22011.669921875,13229.5703125,7487.7998046875,2572.830078125
2017-10-31,22011.609375,13229.5703125,7493.10009765625,2575.260009765625
2017-11-01,22420.080078125,13465.509765625,7488.0,2579.360107421875
2017-11-02,22539.119140625,13440.9296875,7555.2998046875,2579.85009765625
2017-11-03,22539.119140625,13478.8603515625,7560.39990234375,2587.840087890625
2017-11-06,22548.349609375,13468.7900390625,7562.2998046875,2591.1298828125
2017-11-07,22937.599609375,13379.26953125,7513.10009765625,2590.639892578125
2017-11-08,22913.8203125,13382.419921875,7529.7001953125,2594.3798828125
2017-11-09,22868.7109375,13182.5595703125,7484.10009765625,2584.6201171875
2017-11-10,22681.419921875,13127.4697265625,7433.0,2582.300048828125
2017-11-13,22380.990234375,13074.419921875,7415.2001953125,2584.840087890625
2017-11-14,22380.009765625,13033.48046875,7414.39990234375,2578.8701171875
2017-11-15,22028.3203125,12976.3701171875,7372.60009765625,2564.6201171875
2017-11-16,22351.119140625,13047.2197265625,7386.89990234375,2585.639892578125
2017-11-17,22396.80078125,12993.73046875,7380.7001953125,2578.85009765625
2017-11-20,22261.759765625,13058.66015625,7389.5,2582.139892578125
2017-11-21,22416.48046875,13167.5400390625,7411.2998046875,2599.030029296875
2017-11-22,22523.150390625,13015.0400390625,7419.0,2597.080078125
2017-11-23,22523.150390625,13008.5498046875,7417.2001953125,2597.080078125
2017-11-24,22550.849609375,13059.83984375,7409.60009765625,2602.419921875
2017-11-27,22495.990234375,13000.2001953125,7383.89990234375,2601.419921875
2017-11-28,22486.240234375,13059.5302734375,7460.7001953125,2627.0400390625
2017-11-29,22597.19921875,13061.8701171875,7393.60009765625,2626.070068359375
2017-11-30,22724.9609375,13023.98046875,7326.7001953125,2647.580078125
2017-12-01,22819.029296875,12861.490234375,7300.5,2642.219970703125
2017-12-04,22707.16015625,13058.5498046875,7339.0,2639.43994140625
2017-12-05,22622.380859375,13048.5400390625,7327.5,2629.570068359375
2017-12-06,22177.0390625,12998.849609375,7348.0,2629.27001953125
2017-12-07,22498.029296875,13045.150390625,7320.7998046875,2636.97998046875
2017-12-08,22811.080078125,13153.7001953125,7394.0,2651.5
2017-12-11,22938.73046875,13123.650390625,7453.5,2659.989990234375
2017-12-12,22866.169921875,13183.5302734375,7500.39990234375,2664.110107421875
2017-12-13,22758.0703125,13125.6396484375,7496.5,2662.85009765625
2017-12-14,22694.44921875,13068.080078125,7448.10009765625,2652.010009765625
2017-12-15,22553.220703125,13103.5595703125,7490.60009765625,2675.81005859375
2017-12-18,22901.76953125,13312.2998046875,7537.0,2690.159912109375
2017-12-19,22868.0,13215.7900390625,7544.10009765625,2681.469970703125
2017-12-20,22891.720703125,13069.169921875,7525.2001953125,2679.25
2017-12-21,22866.099609375,13109.740234375,7604.0,2684.570068359375
2017-12-22,22902.759765625,13072.7900390625,7592.7001953125,2683.340087890625
2017-12-25,22939.1796875,13072.7900390625,7592.7001953125,2683.340087890625
2017-12-26,22892.689453125,13072.7900390625,7592.7001953125,2680.5
2017-12-27,22911.2109375,13070.01953125,7620.7001953125,2682.6201171875
2017-12-28,22783.98046875,12979.9404296875,7622.89990234375,2687.5400390625
2017-12-29,22764.939453125,12917.6396484375,7687.7998046875,2673.610107421875
2018-01-01,22764.939453125,12917.6396484375,7687.7998046875,2673.610107421875
2018-01-02,22764.939453125,12871.3896484375,7648.10009765625,2695.81005859375
2018-01-03,22764.939453125,12978.2099609375,7671.10009765625,2713.06005859375
2018-01-04,23506.330078125,13167.8896484375,7695.89990234375,2723.989990234375
2018-01-05,23714.529296875,13319.6396484375,7724.2001953125,2743.14990234375
2018-01-08,23714.529296875,13367.7802734375,7696.5,2747.7099609375
2018-01-09,23849.990234375,13385.58984375,7731.0,2751.2900390625
2018-01-10,23788.19921875,13281.33984375,7748.5,2748.22998046875
2018-01-11,23710.4296875,13202.900390625,7762.89990234375,2767.56005859375
2018-01-12,23653.8203125,13245.0302734375,7778.60009765625,2786.239990234375
2018-01-15,23714.880859375,13200.509765625,7769.10009765625,2786.239990234375
2018-01-16,23951.810546875,13246.330078125,7755.89990234375,2776.419921875
2018-01-17,23868.33984375,13183.9599609375,7725.39990234375,2802.56005859375
2018-01-18,23763.369140625,13281.4296875,7701.0,2798.030029296875
2018-01-19,23808.060546875,13434.4501953125,7730.7998046875,2810.300048828125
2018-01-22,23816.330078125,13463.6904296875,7715.39990234375,2832.969970703125
2018-01-23,24124.150390625,13559.599609375,7731.7998046875,2839.1298828125
2018-01-24,23940.779296875,13414.740234375,7643.39990234375,2837.5400390625
2018-01-25,23669.490234375,13298.3603515625,7615.7998046875,2839.25
2018-01-26,23631.880859375,13340.169921875,7665.5,2872.8701171875
2018-01-29,23629.33984375,13324.48046875,7671.5,2853.530029296875
2018-01-30,23291.970703125,13197.7099609375,7588.0,2822.429931640625
2018-01-31,23098.2890625,13189.48046875,7533.60009765625,2823.81005859375
2018-02-01,23486.109375,13003.900390625,7490.39990234375,2821.97998046875
2018-02-02,23274.529296875,12785.16015625,7443.39990234375,2762.1298828125
2018-02-05,22682.080078125,12687.490234375,7335.0,2648.93994140625
2018-02-06,21610.240234375,12392.66015625,7141.39990234375,2695.139892578125
2018-02-07,21645.369140625,12590.4296875,7279.39990234375,2681.659912109375
2018-02-08,21890.859375,12260.2900390625,7170.7001953125,2581.0
2018-02-09,21382.619140625,12107.48046875,7092.39990234375,2619.550048828125
2018-02-12,21382.619140625,12282.76953125,7177.10009765625,2656.0
2018-02-13,21244.6796875,12196.5,7168.0,2662.93994140625
2018-02-14,21154.169921875,12339.16015625,7214.0,2698.6298828125
2018-02-15,21464.98046875,12346.169921875,7234.7998046875,2731.199951171875
2018-02-16,21720.25,12451.9599609375,7294.7001953125,2732.219970703125
2018-02-19,22149.2109375,12385.599609375,7247.7001953125,2732.219970703125
2018-02-20,21925.099609375,12487.900390625,7246.7998046875,2716.260009765625
2018-02-21,21970.810546875,12470.490234375,7281.60009765625,2701.330078125
2018-02-22,21736.439453125,12461.91015625,7252.39990234375,2703.9599609375
2018-02-23,21892.779296875,12483.7900390625,7244.39990234375,2747.300048828125
2018-02-26,22153.630859375,12527.0400390625,7289.60009765625,2779.60009765625
2018-02-27,22389.859375,12490.73046875,7282.5,2744.280029296875
2018-02-28,22068.240234375,12435.849609375,7231.89990234375,2713.830078125
2018-03-01,21724.470703125,12190.9404296875,7175.60009765625,2677.669921875
2018-03-02,21181.640625,11913.7099609375,7069.89990234375,2691.25
2018-03-05,21042.08984375,12090.8701171875,7116.0,2720.93994140625
2018-03-06,21417.759765625,12113.8701171875,7146.7998046875,2728.1201171875
2018-03-07,21252.720703125,12245.3603515625,7157.7998046875,2726.800048828125
2018-03-08,21368.0703125,12355.5703125,7203.2001953125,2738.969970703125
2018-03-09,21469.19921875,12346.6796875,7224.5,2786.570068359375
2018-03-12,21824.029296875,12418.3896484375,7214.7998046875,2783.02001953125
2018-03-13,21968.099609375,12221.0302734375,7138.7998046875,2765.31005859375
2018-03-14,21777.2890625,12237.740234375,7132.7001953125,2749.47998046875
2018-03-15,21803.94921875,12345.5595703125,7139.7998046875,2747.330078125
2018-03-16,21676.509765625,12389.580078125,7164.10009765625,2752.010009765625
2018-03-19,21480.900390625,12217.01953125,7042.89990234375,2712.919921875
2018-03-20,21380.970703125,12307.330078125,7061.2998046875,2716.93994140625
2018-03-21,21380.970703125,12309.150390625,7039.0,2711.929931640625
2018-03-22,21591.990234375,12100.080078125,6952.60009765625,2643.68994140625
2018-03-23,20617.859375,11886.3095703125,6921.89990234375,2588.260009765625
2018-03-26,20766.099609375,11787.259765625,6888.7001953125,2658.550048828125
2018-03-27,21317.3203125,11970.830078125,7000.10009765625,2612.6201171875
2018-03-28,21031.310546875,11940.7099609375,7044.7001953125,2605.0
2018-03-29,21159.080078125,12096.73046875,7056.60009765625,2640.8701171875
2018-03-30,21454.30078125,12096.73046875,7056.60009765625,2640.8701171875
2018-04-02,21388.580078125,12096.73046875,7056.60009765625,2581.8798828125
2018-04-03,21292.2890625,12002.4501953125,7030.5,2614.449951171875
2018-04-04,21319.55078125,11957.900390625,7034.0,2644.68994140625
2018-04-05,21645.419921875,12305.1904296875,7199.5,2662.840087890625
2018-04-06,21567.51953125,12241.26953125,7183.60009765625,2604.469970703125
2018-04-09,21678.259765625,12261.75,7194.7998046875,2613.159912109375
2018-04-10,21794.3203125,12397.3203125,7266.7998046875,2656.8701171875
2018-04-11,21687.099609375,12293.9697265625,7257.10009765625,2642.18994140625
2018-04-12,21660.279296875,12415.009765625,7258.2998046875,2663.989990234375
2018-04-13,21778.740234375,12442.400390625,7264.60009765625,2656.300048828125
2018-04-16,21835.529296875,12391.41015625,7198.2001953125,2677.840087890625
2018-04-17,21847.58984375,12585.5703125,7226.10009765625,2706.389892578125
2018-04-18,22158.19921875,12590.830078125,7317.2998046875,2708.639892578125
2018-04-19,22191.1796875,12567.419921875,7328.89990234375,2693.1298828125
2018-04-20,22162.240234375,12540.5,7368.2001953125,2670.139892578125
2018-04-23,22088.0390625,12572.3896484375,7398.89990234375,2670.2900390625
2018-04-24,22278.119140625,12550.8203125,7425.39990234375,2634.56005859375
2018-04-25,22215.3203125,12422.2998046875,7379.2998046875,2639.39990234375
2018-04-26,22319.609375,12500.4697265625,7421.39990234375,2666.93994140625
2018-04-27,22467.869140625,12580.8701171875,7502.2001953125,2669.909912109375
